Hashtag,Cluster,Count
pedrodaddypascaledit,"['pedrodaddypascaledit', 'pedropascalisveryhot', 'pedropascalismytherapy', 'pedropascalcookies', 'pedropascalismyfather', 'pedroandbellaedit', 'pedropascalinterview', 'perdopascaledit', 'pedropascaldupe']",9
dailytips,"['dailytips', 'dailydaily']",2
learnforfree,['learnforfree'],1
thepagedoctor,['thepagedoctor'],1
resources,['resources'],1
dissertationszn,['dissertationszn'],1
quantum,"['quantum', 'quantumphysics']",3
observer,['observer'],1
stopmisinformation,['stopmisinformation'],1
informal,['informal'],1
harvardxcertified,['harvardxcertified'],1
prepositions,['prepositions'],1
uxuidesigner,['uxuidesigner'],1
pythonprogrammer,['pythonprogrammer'],1
sql,['sql'],1
businessprogram,['businessprogram'],1
entryleveljobs,['entryleveljobs'],1
businessdegree,['businessdegree'],1
conclusion,['conclusion'],1
askdorla,['askdorla'],1
dmmmsulibraries,"['dmmmsulibraries', 'dmmmsu']",3
estudantedemedicina,['estudantedemedicina'],1
faculdadedemedicina,['faculdadedemedicina'],1
harvardbusinesspublishing,['harvardbusinesspublishing'],1
polishgirlinspain,['polishgirlinspain'],1
studyinusa,['studyinusa'],1
cs50,['cs50'],2
lsat,"['lsat', 'wls', 'thislstheway']",5
disneyplusvoices,"['disneyplusvoices', 'msmarveldisneyplus']",3
studymotivaton,['studymotivaton'],1
blockbustervideo,['blockbustervideo'],1
movierentals,['movierentals'],1
thelibraryisfree,['thelibraryisfree'],1
kimslildemons,['kimslildemons'],1
benilde,['benilde'],1
programacao,['programacao'],1
desenvolvedor,['desenvolvedor'],1
sistemasdeinformação,['sistemasdeinformação'],1
binhara,['binhara'],1
dmdrogerie,['dmdrogerie'],1
unigirl,['unigirl'],1
diynailart,"['diynailart', 'nailartlover']",3
computersciencesalaries,"['computersciencesalaries', 'computersciencegirl']",3
grim,['grim'],1
reaper,['reaper'],1
bylerswig,['bylerswig'],1
bylers_wig,['bylers_wig'],1
blackserieshelmet,['blackserieshelmet'],1
botkatancosplay,['botkatancosplay'],1
keşfett,['keşfett'],1
linalackiert,['linalackiert'],1
majorsandmoney,['majorsandmoney'],1
watermarblenails,['watermarblenails'],1
juicybomblipgloss,"['juicybomblipgloss', 'essencelipgloss', 'juicybombessence', 'lipglossscoop']",5
lashprincess,['lashprincess'],1
essencelipgloss,"['essencelipgloss', 'essencelip', 'lipglossscoop']",4
essencelovr,['essencelovr'],1
esscence,['esscence'],1
essencenewproducts,['essencenewproducts'],1
isntsheminty,['isntsheminty'],1
utaustin,"['utaustin', 'austin']",2
closethepaygap,['closethepaygap'],1
nailcarebynailarmstrong,"['nailcarebynailarmstrong', 'nailcareroutine', 'nailcaretips']",4
biologygirl,['biologygirl'],1
semester,['semester'],1
autumnvibe,['autumnvibe'],1
informatica,['informatica'],1
motivationtostudy,['motivationtostudy'],1
techblogger,['techblogger'],1
watchmegrow,['watchmegrow'],1
chemistrygirl,['chemistrygirl'],1
physicsgirl,['physicsgirl'],1
salarytransparent,"['salarytransparent', 'salarytransparentstreet']",3
mathsgirl,['mathsgirl'],1
astrophyisics,['astrophyisics'],1
sciences,['sciences'],1
techbro,['techbro'],1
neuroscience,['neuroscience'],1
ocr,['ocr'],1
classof2021,['classof2021'],1
nagellakken,['nagellakken'],1
essencselover,['essencselover'],1
körömvágás,"['körömvágás', 'köröm', 'körömfestés', 'körömvideo', 'körömápolás']",5
shortnail,['shortnail'],1
shortnailscheck,['shortnailscheck'],1
nailcheck,['nailcheck'],1
nailchekkk,['nailchekkk'],1
köröm,"['köröm', 'körömlakk', 'körömfestés', 'körömötletek', 'körömvideo', 'körömápolás']",11
korom,"['korom', 'koromtipp']",2
koromotletek,['koromotletek'],1
koromvagas,['koromvagas'],1
essenceproduct,['essenceproduct'],1
koromapolas,"['koromapolas', 'koromapolo']",3
nailcares,['nailcares'],1
nailscare,['nailscare'],1
nailcareroutine,"['nailcareroutine', 'nailcaretips', 'oilyskincareroutine']",3
tippek,['tippek'],1
koromtipp,"['koromtipp', 'tipps']",3
magyarlany,"['magyarlany', 'magyar']",3
makeups,['makeups'],1
tutorialmakeup,['tutorialmakeup'],1
artistcheck,['artistcheck'],1
essencelover,['essencelover'],1
essencefoundation,['essencefoundation'],1
musthavemakeup,['musthavemakeup'],1
beautyproductstiktokmademebuy,['beautyproductstiktokmademebuy'],1
cosmetics,['cosmetics'],1
bestbrand,['bestbrand'],1
productsmakeup,"['productsmakeup', 'products']",2
essenceshopping,['essenceshopping'],1
essenceprettyfastnailpolish,['essenceprettyfastnailpolish'],1
pressonnail,['pressonnail'],1
organizingnailsupplies,['organizingnailsupplies'],1
loveessence,['loveessence'],1
galentines,"['galentines', 'galentinesday', 'galentinesparty']",5
heartnails,['heartnails'],1
gmmk2,['gmmk2'],1
cherrymx,['cherrymx'],1
genzfinance,['genzfinance'],1
michihuahuahermoso,"['michihuahuahermoso', 'michihuahuabonito', 'michihuahua']",5
ludovico,['ludovico'],1
perrijos,['perrijos'],1
pppp,['pppp'],1
mattelnkchchallenge,['mattelnkchchallenge'],1
nyugraduation,"['nyugraduation', 'nyugraduation2022']",3
budgetbreakdown,['budgetbreakdown'],2
paydayroutine70k,['paydayroutine70k'],1
genzbudgeting,['genzbudgeting'],1
mydoggydude,['mydoggydude'],1
paycheckbudgeting,['paycheckbudgeting'],1
psvr2,['psvr2'],1
dipordab,['dipordab'],1
mariocosplay,['mariocosplay'],2
ellassfeed,['ellassfeed'],1
aestheic,"['aestheic', 'aesthet']",3
suu,['suu'],1
famemonster,['famemonster'],2
perros,['perros'],1
thebanks,"['thebanks', 'thebankscomic']",4
fakeweddingparty,['fakeweddingparty'],1
rimsnce,['rimsnce'],1
spinninggold,['spinninggold'],1
targeteasterfinds,"['targeteasterfinds', 'walmarteasterfinds']",3
movieeasteregg,"['movieeasteregg', 'easteregghunt2023', 'easteregghunt']",6
resdentevil,"['resdentevil', 'resdientevil', 'resevil', 'rizzidentevil', 'resisentevil2']",8
theeveilwithin,['theeveilwithin'],1
twdg,['twdg'],1
growinguplatina,['growinguplatina'],1
doggytimee,['doggytimee'],1
youdeservetheworld,['youdeservetheworld'],1
familysharing,['familysharing'],1
thelinzytaylor,['thelinzytaylor'],1
charcuterie,['charcuterie'],1
dogsdogsof,"['dogsdogsof', 'dogsdogsdogsarelife', 'dogstomodels', 'tinydogs']",8
strangexholmes,['strangexholmes'],1
taylorrrrrrrr,['taylorrrrrrrr'],1
coda,['coda'],1
transintexas,['transintexas'],2
pubertyblockers,['pubertyblockers'],1
esports,"['esports', 'olympicsesports']",3
justdanceworldcup,['justdanceworldcup'],1
kindleads,['kindleads'],1
frankfort,['frankfort'],1
elliewilliamsfanart,['elliewilliamsfanart'],1
deafdad,['deafdad'],1
deafandhearingfamily,"['deafandhearingfamily', 'deafandhearingcouple']",3
periods,['periods'],1
womenrights,['womenrights'],1
discrimination,['discrimination'],1
crunchymom,['crunchymom'],1
shoptalk,['shoptalk'],1
poweragaming,['poweragaming'],1
poweracontroller,['poweracontroller'],1
valencia,['valencia'],2
txlege,['txlege'],1
samesexmarriage🏳️‍🌈🏳️‍🌈,['samesexmarriage🏳️\u200d🌈🏳️\u200d🌈'],1
sistersofsaintjoseph,['sistersofsaintjoseph'],1
costumecloset,['costumecloset'],1
imonlyhuman,['imonlyhuman'],1
over30,"['over30', '30years']",4
stepdaddy,['stepdaddy'],1
artslideshow,['artslideshow'],1
momsofteens,['momsofteens'],2
teenagedaughters,['teenagedaughters'],1
transkids,['transkids'],1
belliefx,['belliefx'],1
jocelynonline,['jocelynonline'],1
mixedrace,['mixedrace'],1
andrxe,['andrxe'],1
thegospel,['thegospel'],2
heist,['heist'],1
bestfriendcheck,"['bestfriendcheck', 'bestfriendbrother', 'bestfriendtrip']",5
crashbash,['crashbash'],1
damagecontrol,['damagecontrol'],1
tenrings,['tenrings'],1
zeusediits,['zeusediits'],1
msmarvelshow,"['msmarvelshow', 'msmarvelcomics', 'msmarvelcospl', 'msmarvelepisode1', 'msmarveldisneyplus', 'msmarvelepisode2', 'msmarvelepisode3', 'msmarvelepisode4', 'kamalamsmarvel', 'msmarvelfinale']",19
msmarvell13edits,['msmarvell13edits'],1
capitanamarvel,['capitanamarvel'],1
capitainmarveledit,['capitainmarveledit'],1
thorvsupermen,['thorvsupermen'],1
lit,['lit'],1
rarebirdsbooks,['rarebirdsbooks'],1
rachelsreadings,['rachelsreadings'],1
blackwells,"['blackwells', 'blackwellsbooks']",3
jackass,['jackass'],2
makeraimispiderman4,"['makeraimispiderman4', 're4make']",3
sharkdiving,"['sharkdiving', 'diving']",2
oceanconservation,['oceanconservation'],1
steveirwin,['steveirwin'],1
butters,"['butters', 'buttersstotch']",3
divorcecake,['divorcecake'],1
holdingoutforashero,['holdingoutforashero'],1
bao,['bao'],1
biotech,['biotech'],1
imanvellanimiamor,['imanvellanimiamor'],1
uncleroger,['uncleroger'],1
friedrice,['friedrice'],1
mosque,['mosque'],1
muslimmemes,['muslimmemes'],1
avengersps4,"['avengersps4', 'ps4gaming']",2
yeestodabees,['yeestodabees'],1
richamoorjani,['richamoorjani'],1
theharkness,['theharkness'],1
hexmaximoff,['hexmaximoff'],1
marvelzombies,['marvelzombies'],1
homeandliving,['homeandliving'],1
youtubemusic,['youtubemusic'],1
elleswift,['elleswift'],1
itsgettingworse,"['itsgettingworse', 'getting']",2
marchforourlives,"['marchforourlives', 'lives']",3
tennesse,['tennesse'],1
knoxville,['knoxville'],1
edsheeranraps,"['edsheeranraps', 'edsheeranplus', 'edsheeranalbums']",5
taylorswifttour2022,"['taylorswifttour2022', 'iwillmeettaylorswift', 'allofthegirlstaylorswift', 'taylorswifttweets', 'grammystaylorswift', 'taylorswiftdecor', 'stadiumtour2022', 'tohxtaylorswift', 'taylorswiftgirl', 'taylorswiftbooks', 'taylorswifturuguay']",12
fnaffan,['fnaffan'],1
getting,"['getting', 'gettingupearly']",3
cryingchild,['cryingchild'],1
henryemily,['henryemily'],1
charliemily,['charliemily'],1
foxythepirate,['foxythepirate'],1
blueycapsules,['blueycapsules'],1
jeremyfitzjerald,['jeremyfitzjerald'],1
teacherproblems,['teacherproblems'],1
boredteachers,['boredteachers'],1
femaleteacher,['femaleteacher'],1
leonresidentevil4,"['leonresidentevil4', 'residentevilada', 'capcomresidentevil4', 'capcomresidentevil', 'krauserresidentevil4remake', 'residentevilluis', 'fansresidentevil', 'residentevilfranchise', 'residentsevil4', 'ashleyresidentevil', 'residentevilnetflix', 'residentevil9', 're4leonkennedy', 're4remakeleon', 'residentevilbiohazard', 'residentevilrevelations', 'residenteevil4edit', 'ashleyresidentevil4', 'residentevil4remakegameplay', 'residentevil4remakeclips', 'residentevil4reamkeedit', 'residentevilshowcase', 'residentevil4ashley', 'residentevilcarlos', 'residentevilclip', 'residentevilmoments', 'residentevil4remakeedits', 'leonre4edit', 'luisresidentevil4', 'chrisresidentevil', 'residentevilremaster', 'residentevilremake4']",38
wiimenu,['wiimenu'],1
thefilmfanatic,['thefilmfanatic'],1
wrecker,['wrecker'],1
coloringbook,['coloringbook'],1
neebornsleep,['neebornsleep'],1
mcsm,['mcsm'],1
petra,['petra'],1
targetfashion,['targetfashion'],1
thankyougenz,['thankyougenz'],1
ificantfixuicanmakeuworse,['ificantfixuicanmakeuworse'],1
edithttyd,['edithttyd'],1
toothlessandhiccup,['toothlessandhiccup'],1
haroldetkrokmou,"['haroldetkrokmou', 'krokmou']",3
howtotrainyourdragonedits,"['howtotrainyourdragonedits', 'howtotrainyourdragon3']",4
crosshair,['crosshair'],1
blackexpats,['blackexpats'],1
blackabroad,['blackabroad'],1
marvelposters,['marvelposters'],1
infectedtreatment,['infectedtreatment'],1
bodyscrub,['bodyscrub'],1
cookingasmr,['cookingasmr'],1
aquamagic,['aquamagic'],1
ครอสติสคริสตัลgot7,['ครอสติสคริสตัลgot7'],1
daimondpainting,['daimondpainting'],1
kina,['kina'],1
visualasmrtriggers,"['visualasmrtriggers', 'asmrvisualtrigger']",2
markermaker,['markermaker'],1
hatchimals,['hatchimals'],1
nanouasmr,['nanouasmr'],1
danielemaullu,['danielemaullu'],1
rasaturatradizionale,['rasaturatradizionale'],1
rasatura,['rasatura'],1
crayon,['crayon'],1
asmrlice,"['asmrlice', 'asmrlicecheck']",2
asmrlicecheck,"['asmrlicecheck', 'asmrscalpcheck']",2
bodybutterfilling,['bodybutterfilling'],1
relajante,['relajante'],1
cinemawork,"['cinemawork', 'workatcinema']",3
dancesport,"['dancesport', 'dancesportcompetition']",3
austin,"['austin', 'austintexas']",3
angryasmr,['angryasmr'],1
kawaiiasmr,['kawaiiasmr'],1
knusprig_asmr,['knusprig_asmr'],1
pestle,['pestle'],1
makaylaandrews,['makaylaandrews'],1
asmrballroomhairgirl,"['asmrballroomhairgirl', 'asmrballroomhair', 'asmrhair', 'ballroomhair']",7
ballroomdancer,['ballroomdancer'],1
ballroomdancing,['ballroomdancing'],1
ballroomcompetition,['ballroomcompetition'],1
polyrhythms,['polyrhythms'],1
troidatoi,['troidatoi'],1
soapasmr,['soapasmr'],1
tdah,"['tdah', 'testtdah', 'asmrtdah']",6
asmrexam,['asmrexam'],1
gymchalk,"['gymchalk', 'chalk']",2
crunchies,['crunchies'],1
leoseries,['leoseries'],1
robloxmom,['robloxmom'],1
playstation2,['playstation2'],2
playstationasmr,['playstationasmr'],1
shellgame,"['shellgame', 'asmrshellgame']",2
focustest,['focustest'],1
swicht,"['swicht', 'nintendoswicht']",3
asmrcrushing,['asmrcrushing'],1
powkiddy,"['powkiddy', 'powkiddyus', 'powkiddyesp']",5
starfox,['starfox'],1
4090,['4090'],1
asmrpcbuild,['asmrpcbuild'],1
sonypvm,['sonypvm'],1
navelstone,['navelstone'],1
chalk,"['chalk', 'whitechalk']",3
unwrap,['unwrap'],1
paper,"['paper', 'papersounds', 'paperwriting']",5
snap,['snap'],1
rareasmr,['rareasmr'],1
tongueclickingasmr,['tongueclickingasmr'],1
hypnotizingasmr,['hypnotizingasmr'],1
asmrkeyboard,['asmrkeyboard'],1
typing,['typing'],1
nitrotype,['nitrotype'],1
jonjontech,['jonjontech'],1
peachyslimes,['peachyslimes'],1
asmrminecraft,"['asmrminecraft', 'minecraftasmr']",3
fallguys,"['fallguys', 'fallguysasmr', 'asmrfallguys']",5
texasstorm,['texasstorm'],1
asmrcake,['asmrcake'],1
fakecake,['fakecake'],1
roadtoeldorado,['roadtoeldorado'],1
virginiatech,['virginiatech'],1
columbine,['columbine'],1
sandyhook,['sandyhook'],1
uvalde,['uvalde'],1
adapt,"['adapt', 'adaptacion']",3
unconventionaldefense,['unconventionaldefense'],1
caffinatedkitti,['caffinatedkitti'],1
jaegersupreme,['jaegersupreme'],1
alfreddabuttler,['alfreddabuttler'],1
dc_marrvel,['dc_marrvel'],1
cartonnsandcomics,['cartonnsandcomics'],1
familytree,['familytree'],1
comik,['comik'],1
favouritechild,['favouritechild'],1
theplaylistbook,['theplaylistbook'],1
genzcoworker,['genzcoworker'],1
youngestcoworker,['youngestcoworker'],1
speedrunner,['speedrunner'],1
mwiqwii,['mwiqwii'],1
kirbycar,['kirbycar'],1
loribeynon,['loribeynon'],1
consulting,['consulting'],1
mckinsey,['mckinsey'],1
bcg,['bcg'],1
deloitte,['deloitte'],1
eyemakeup,['eyemakeup'],1
rednailtheory,['rednailtheory'],1
rednails,['rednails'],1
officetour,['officetour'],1
howwestartedchallenge,['howwestartedchallenge'],1
tinderpartner,['tinderpartner'],1
dogwalking,['dogwalking'],1
dogtest,['dogtest'],1
petoftheweek,['petoftheweek'],1
petvideo,"['petvideo', 'funnypetvideo']",2
funnypetvideo,"['funnypetvideo', 'gymfunnyvideo']",2
asmrart,['asmrart'],1
extrusion,['extrusion'],1
inaudiblewhisper,['inaudiblewhisper'],1
asmrricedcoffee,"['asmrricedcoffee', 'asmrcoffeemaking']",3
asmrhumor,['asmrhumor'],1
bloopersasmr,['bloopersasmr'],1
mukbangeatingshow,['mukbangeatingshow'],1
deliciusfood,['deliciusfood'],1
salonsasmr,['salonsasmr'],1
caraccesories,['caraccesories'],1
shif,"['shif', 'shpost']",4
fastandaggressiveasmr,"['fastandaggressiveasmr', 'fastandaggressive']",3
asmrforadhd,"['asmrforadhd', 'adhdasmr']",3
crabsgonewild,['crabsgonewild'],1
heyleen,['heyleen'],1
asmrsound,['asmrsound'],1
asmrlunch,['asmrlunch'],1
nickpainting,['nickpainting'],1
milk,"['milk', 'sailorsmilk']",4
asmriceglobes,['asmriceglobes'],1
dcdr,['dcdr'],1
dcshifting,['dcshifting'],1
batfamilydr,"['batfamilydr', 'batfamilyshifting', 'batfamilyrelated']",5
fameshifting,['fameshifting'],1
rajalghul,['rajalghul'],1
piercerasmr,['piercerasmr'],1
asmrscalp,"['asmrscalp', 'asmrscalpcheck', 'asmrscalpexamination', 'asmrscalptreatment']",7
asmrmedicalroleplay,['asmrmedicalroleplay'],1
asmrsoftspoken,['asmrsoftspoken'],1
asmrtistyoutuber,['asmrtistyoutuber'],1
toystory2,"['toystory2', 'toystorymania']",3
asmrmissmi,['asmrmissmi'],1
asmrpintandosuacara,['asmrpintandosuacara'],1
asmrfail,['asmrfail'],1
asmrblooper,['asmrblooper'],1
latinaintech,['latinaintech'],1
switchingmajors,['switchingmajors'],1
redactedaudio,['redactedaudio'],1
dancecamp,"['dancecamp', 'fairplaydancecamp']",2
dancevacation,['dancevacation'],1
ozempic,['ozempic'],1
wegovy,['wegovy'],1
disneysavings,['disneysavings'],1
visitorlando,['visitorlando'],1
disneycouple,['disneycouple'],1
ikeacanada,['ikeacanada'],1
mariacwho,['mariacwho'],1
top1,['top1'],1
ikeashark,['ikeashark'],1
c2e2,"['c2e2', 'seriesemy2', 'c2e22023']",4
imperialhrlady,['imperialhrlady'],1
cosplaycomedy,['cosplaycomedy'],1
hotdogcart,['hotdogcart'],1
fakefood,['fakefood'],1
wesandersonedit,['wesandersonedit'],1
ashleygrahamcosplay,"['ashleygrahamcosplay', 're4ashleygraham']",2
puffer,['puffer'],1
petoutfit,['petoutfit'],1
theerastpurs,['theerastpurs'],1
linnsikt,['linnsikt'],1
tegneserie,['tegneserie'],1
candycrush,['candycrush'],1
bowseredits,['bowseredits'],1
jackblackedit,"['jackblackedit', 'blackfireedit', 'jackblackpeaches', 'jackblackmariomovie']",6
dadof4,['dadof4'],1
parkerwy,['parkerwy'],1
kajillionaire,['kajillionaire'],1
muppetvision3d,"['muppetvision3d', 'muppetvision']",3
flashcards,['flashcards'],1
studyable,['studyable'],1
overheardnewyork,"['overheardnewyork', 'newyorkstyle', 'newyorkspiderman', 'andthenwhenwegetbacktonewyork']",7
overheard,['overheard'],1
topmovies,['topmovies'],1
ghiblistudios,['ghiblistudios'],1
warioware,['warioware'],1
goldenbooster,['goldenbooster'],1
illumicratemarch2023,"['illumicratemarch2023', 'illumicratebooks']",3
soho,['soho'],1
diving,"['diving', 'divingclub']",3
scuba,['scuba'],1
cozumel,"['cozumel', 'cozumelmexico']",3
hotelroom,['hotelroom'],1
11yearsoflove,['11yearsoflove'],1
haljordon,['haljordon'],1
korianderedit,['korianderedit'],1
dceuedits,['dceuedits'],1
henrycaviledit,['henrycaviledit'],1
batmanandsupermanbattleofthesupersonsedit,['batmanandsupermanbattleofthesupersonsedit'],1
justiceleaguevsthefatalfive,['justiceleaguevsthefatalfive'],1
blackfire,"['blackfire', 'blackfireedit']",2
artemisgraceedit,['artemisgraceedit'],1
richardgrayon,['richardgrayon'],1
weebna,['weebna'],1
steamdeckgameplay,"['steamdeckgameplay', 'steamdeckvalve']",3
petsnake,['petsnake'],1
tpmvids,['tpmvids'],1
signedtanks,['signedtanks'],1
tenaciousd,['tenaciousd'],1
rejectionisredirection,['rejectionisredirection'],1
rejectionisdivineprotection,['rejectionisdivineprotection'],1
adviceaboutlife,['adviceaboutlife'],1
unemploymentstories,['unemploymentstories'],1
unemployment2023,['unemployment2023'],1
spiritguidesgotme,"['spiritguidesgotme', 'spiritguidesmessage']",3
reputationtaylor,['reputationtaylor'],1
atheism,['atheism'],1
easterbunny,['easterbunny'],1
watches,['watches'],1
princeofegypt,['princeofegypt'],1
studyspot,['studyspot'],1
designerbathroom,['designerbathroom'],1
wielkanoc,['wielkanoc'],1
jaylamobley,['jaylamobley'],1
igfestuk,['igfestuk'],1
harleyquinnandnightwingbatman,['harleyquinnandnightwingbatman'],1
bayside,"['bayside', 'baysidemitsubishi']",3
comeseeus,['comeseeus'],1
officerestock,['officerestock'],1
greenmartian,['greenmartian'],1
justiceleaguedit,['justiceleaguedit'],1
crazybatman,['crazybatman'],1
someonesavebatman,"['someonesavebatman', 'savebatmanfromjoker', 'savebatman']",5
erroresdemaquillaje,"['erroresdemaquillaje', 'erroresdelmaquillaje', 'trucosdemaquillaje']",5
comopegarpestañaspostizas,"['comopegarpestañaspostizas', 'pegarpestañas']",3
pestañaspostizas,['pestañaspostizas'],1
maquiagem,['maquiagem'],2
chargingfun,['chargingfun'],1
widgetlabapp,['widgetlabapp'],2
widgets,['widgets'],2
k9unit,"['k9unit', 'policek9']",3
affordablecars,['affordablecars'],1
snowdog,['snowdog'],1
dkoldiesripoff,"['dkoldiesripoff', 'dkoldiesnottrusted']",3
roryandlorelai,['roryandlorelai'],1
californiastorm,['californiastorm'],1
donuttastetest,['donuttastetest'],1
